"Conservative","Natural.Law","Ulster.Unionist","Democratic.Unionist","Alliance","Social.Democratic.and.Labour","Sinn.Fein","Ulster.Popular.Unionist","Constituency","CV","FPTP","Labour","Liberal.Democrat","Plaid.Cymru","Scottish.National","Liberal","Green","Independent.Conservative","Independent.Labour","Social.Democrat","Speaker"
0,0,0,0,0,0,0,0,"South Hams","Liberal.Democrat","Conservative",0,99.9999999999998,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"South Ribble","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"South Shields","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Southampton Itchen","Conservative","Labour",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Southampton Test","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Southend East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southend West","Liberal.Democrat","Conservative",0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southport","Liberal.Democrat","Conservative",0,99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southwark and Bermondsey","Liberal.Democrat","Liberal.Democrat",0,100,0,0,0,0,0,0,0,0
99.9999999999998,0,0,0,0,0,0,0,"Spelthorne","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
99.9999999999997,0,0,0,0,0,0,0,"St. Albans","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"St. Helens North","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"St. Helens South","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"St. Ives","Liberal.Democrat","Conservative",0,99.9999999999997,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Stafford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
99.9999999999997,0,0,0,0,0,0,0,"Staffordshire Mid","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Staffordshire Moorlands","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
99.9999999999999,0,0,0,0,0,0,0,"Staffordshire South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
99.9999999999998,0,0,0,0,0,0,0,"Staffordshire South East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stalybridge and Hyde","Labour","Labour",100,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Stamford and Spalding","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Stevenage","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stirling","Green","Conservative",0,0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,"Stockport","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stockton North","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0,0
99.9999999999999,0,0,0,0,0,0,0,"Stockton South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stoke-on-Trent Central","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stoke-on-Trent North","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stoke-on-Trent South","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Stratford-on-Avon","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Strathkelvin and Bearsden","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Streatham","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stretford","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stroud","Liberal.Democrat","Conservative",0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Suffolk Central","Liberal.Democrat","Conservative",0,99.9999999999999,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Suffolk Coastal","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Suffolk South","Liberal.Democrat","Conservative",0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sunderland North","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sunderland South","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Surbiton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Surrey East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Surrey North West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Surrey South West","Liberal.Democrat","Conservative",0,100,0,0,0,0,0,0,0,0
99.9999999999998,0,0,0,0,0,0,0,"Sussex Mid","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sutton and Cheam","Liberal.Democrat","Conservative",0,99.9999999999999,0,0,0,0,0,0,0,0
99.9999999999998,0,0,0,0,0,0,0,"Sutton Coldfield","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Swansea East","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Swansea West","Labour","Labour",100,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Swindon","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Tatton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Taunton","Liberal.Democrat","Conservative",0,99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tayside North","Scottish.National","Conservative",0,0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Teignbridge","Liberal.Democrat","Conservative",0,100,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Thanet North","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Thanet South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Thurrock","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tiverton","Liberal.Democrat","Conservative",0,99.9999999999998,0,0,0,0,0,0,0,0
99.9999999999997,0,0,0,0,0,0,0,"Tonbridge and Malling","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tooting","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Torbay","Liberal.Democrat","Conservative",0,99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Torfaen","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tottenham","Labour","Labour",99.9999999999995,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Truro","Liberal.Democrat","Liberal.Democrat",0,100,0,0,0,0,0,0,0,0
99.9999999999998,0,0,0,0,0,0,0,"Tunbridge Wells","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tweeddale, Ettrick and Lauderdale","Liberal.Democrat","Liberal.Democrat",0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Twickenham","Liberal.Democrat","Conservative",0,99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tyne Bridge","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0,0
99.9999999999999,0,0,0,0,0,0,0,"Tynemouth","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Upminster","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
99.9999999999999,0,0,0,0,0,0,0,"Uxbridge","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Vale of Glamorgan","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Vauxhall","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wakefield","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wallasey","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wallsend","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Walsall North","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Walsall South","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Walthamstow","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wansbeck","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wansdyke","Liberal.Democrat","Conservative",0,100,0,0,0,0,0,0,0,0
99.9999999999999,0,0,0,0,0,0,0,"Wanstead and Woodford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Wantage","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warley","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warley West","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warrington North","Labour","Labour",100,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Warrington South","Conservative","Labour",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Warwick and Leamington","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warwickshire North","Labour","Labour",100,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Watford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Waveney","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Wealden","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
99.9999999999999,0,0,0,0,0,0,0,"Wellingborough","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wells","Liberal.Democrat","Conservative",0,100,0,0,0,0,0,0,0,0
99.9999999999999,0,0,0,0,0,0,0,"Welwyn Hatfield","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wentworth","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"West Bromwich East","Labour","Labour",100,0,0,0,0,0,0,0,0,0
45.1905313200485,0,0,0,0,0,0,0,"West Bromwich West","Speaker","Speaker",0,0,0,0,0,0,0,0,0,54.8094686799517
0,0,0,0,0,0,0,0,"Westbury","Liberal.Democrat","Conservative",0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Western Isles","Scottish.National","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0
99.9999999999999,0,0,0,0,0,0,0,"Westminster North","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Westmorland and Lonsdale","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Weston-super-Mare","Liberal.Democrat","Conservative",0,99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wigan","Labour","Labour",99.9999999999997,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wiltshire North","Liberal.Democrat","Conservative",0,99.9999999999999,0,0,0,0,0,0,0,0
99.9999999999994,0,0,0,0,0,0,0,"Wimbledon","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Winchester","Liberal.Democrat","Conservative",0,99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Windsor and Maidenhead","Liberal.Democrat","Conservative",0,99.9999999999999,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Wirral South","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
99.9999999999997,0,0,0,0,0,0,0,"Wirral West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Witney","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Woking","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
99.9999999999998,0,0,0,0,0,0,0,"Wokingham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wolverhampton North East","Labour","Labour",100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wolverhampton South East","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Wolverhampton South West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Woodspring","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Woolwich","Labour","Labour",61.3906033505481,0,0,0,0,0,0,0,38.6093966494522,0
100,0,0,0,0,0,0,0,"Worcester","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Worcestershire Mid","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Worcestershire South","Liberal.Democrat","Conservative",0,100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Workington","Labour","Labour",99.9999999999997,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Worsley","Labour","Labour",100,0,0,0,0,0,0,0,0,0
99.9999999999997,0,0,0,0,0,0,0,"Worthing West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wrekin, The","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wrexham","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Wycombe","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
99.9999999999999,0,0,0,0,0,0,0,"Wyre","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,"Wyre Forest","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Yeovil","Liberal.Democrat","Liberal.Democrat",0,99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ynys Môn","Plaid.Cymru","Plaid.Cymru",0,0,99.9999999999998,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"York","Labour","Labour",100,0,0,0,0,0,0,0,0,0
