"Alliance","Conservative","Democratic.Unionist","Sinn.Fein","Social.Democratic.and.Labour","Ulster.Unionist","United.Kingdom.Unionist","Ind36","Constituency","CV","FPTP","British.National","Green","Kidderminster.Hospital.and.Health.Concern","Labour","Legalise.Cannabis.Alliance","Liberal","Liberal.Democrat","Monster.Raving.Loony","People.s.Justice","Plaid.Cymru","ProLife.Alliance","Scottish.National","Scottish.Socialist","Socialist.Alliance","Socialist.Labour","The.Speaker","United.Kingdom.Independence","Ind10"
0,0,0,0,0,0,0,0,"Cumbernauld and Kilsyth","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cunninghame North","Socialist.Labour","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
0,0,0,0,0,0,0,0,"Cunninghame South","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Cynon Valley","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dagenham","Labour","Labour",0,0,0,99.9999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Darlington","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Dartford","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Daventry","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Delyn","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Denton and Reddish","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Derby North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Derby South","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Derbyshire North East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Derbyshire South","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Derbyshire West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Devizes","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Devon East","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Devon North","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999997,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Devon South West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Devon West and Torridge","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dewsbury","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Don Valley","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Doncaster Central","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Doncaster North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dorset Mid and Poole North","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dorset North","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Dorset South","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dorset West","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Dover","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dudley North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dudley South","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dulwich and West Norwood","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dumbarton","Scottish.Socialist","Labour",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dumfries","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dundee East","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dundee West","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dunfermline East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Dunfermline West","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Durham North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Durham North West","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Durham, City of","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ealing Acton and Shepherd's Bush","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ealing North","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ealing Southall","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Easington","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"East Ham","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"East Kilbride","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"East Lothian","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Eastbourne","Liberal.Democrat","Conservative",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Eastleigh","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Eastwood","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Eccles","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Eddisbury","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edinburgh Central","Green","Labour",0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edinburgh East and Musselburgh","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edinburgh North and Leith","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Edinburgh Pentlands","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edinburgh South","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edinburgh West","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Edmonton","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ellesmere Port and Neston","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Elmet","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Eltham","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Enfield North","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Enfield Southgate","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Epping Forest","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Epsom and Ewell","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Erewash","Labour","Labour",0,0,0,84.7157330680995,0,0,0,15.2842669319003,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Erith and Thamesmead","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100.000000000001,0,0,0,0,0,0,"Esher and Walton","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Essex North","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Exeter","Labour","Labour",0,0,0,64.6536787370816,0,35.3463212629185,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Falkirk East","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Falkirk West","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Falmouth and Camborne","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Fareham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999997,0,0,0,0,0,0,"Faversham and Kent Mid","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Feltham and Heston","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Fife Central","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Fife North East","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Finchley and Golders Green","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Folkestone and Hythe","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Forest of Dean","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Fylde","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Gainsborough","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Galloway and Upper Nithsdale","Scottish.National","Conservative",0,0,0,0,0,0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Gateshead East and Washington West","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Gedling","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Gillingham","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Anniesland","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Baillieston","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Cathcart","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Govan","Scottish.National","Labour",0,0,0,0,0,0,0,0,0,0,0,88.5300725419262,11.469927458074,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Kelvin","Scottish.Socialist","Labour",0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Maryhill","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Pollok","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Rutherglen","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Shettleston","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Glasgow Springburn","The.Speaker","The.Speaker",0,0,0,0,0,0,0,0,0,0,0,0,28.9910204803822,0,0,71.0089795196178,0,0
0,99.9999999999997,0,0,0,0,0,0,"Gloucester","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Gordon","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Gosport","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Gower","Socialist.Labour","Labour",0,0,0,35.7584315800872,0,0,0,0,0,0,0,0,0,0,64.241568419913,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Grantham and Stamford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Gravesham","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Great Grimsby","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999999,0,0,0,0,0,0,"Great Yarmouth","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Greenock and Inverclyde","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Greenwich and Woolwich","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Guildford","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hackney North and Stoke Newington","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hackney South and Shoreditch","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Halesowen and Rowley Regis","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Halifax","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
0,0,0,0,0,0,0,0,"Haltemprice and Howden","Liberal.Democrat","Conservative",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Halton","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hamilton North and Bellshill","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hamilton South","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hammersmith and Fulham","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hampshire East","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hampshire North East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hampshire North West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hampstead and Highgate","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Harborough","Liberal.Democrat","Conservative",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Harlow","United.Kingdom.Independence","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
0,0,0,0,0,0,0,0,"Harrogate and Knaresborough","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Harrow East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Harrow West","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hartlepool","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Harwich","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hastings and Rye","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Havant","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hayes and Harlington","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hazel Grove","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hemel Hempstead","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hemsworth","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hendon","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Henley","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hereford","Liberal.Democrat","Liberal.Democrat",0,0,0,0,0,0,99.9999999999997,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hertford and Stortford","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Hertfordshire North East","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hertfordshire South West","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hertsmere","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hexham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Heywood and Middleton","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"High Peak","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hitchin and Harpenden","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Holborn and St. Pancras","Labour","Labour",0,0,0,99.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hornchurch","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Hornsey and Wood Green","Liberal.Democrat","Labour",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,99.9999999999998,0,0,0,0,0,0,"Horsham","Conservative","Conservative",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Houghton and Washington East","Labour","Labour",0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100,0,0,0,0,0,0,"Hove","Conservative","Labour",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
